slice,name,structure
40.0,PA,36:2
40.0,PC_PE_PE,31:0_34:0_36:3
40.0,PA,38:5
40.0,PG,32:0
40.0,PE,36:1
40.0,PC,O-34:1
40.0,PE,36:0
40.0,HexCer,36:1;O2
40.0,PS,32:1
40.0,HexCer,38:2;O2
40.0,SM,35:1;O2
40.0,PC_PE,31:1_34:1
40.0,PE_PE,O-36:0_O-38:3
40.0,PC,O-32:0
40.0,PE,O-38:2
40.0,PC,34:1
40.0,PE,O-36:5
40.0,PC,34:0
40.0,PA,38:4
40.0,PE,O-36:3
40.0,SM,36:2;O2
40.0,PE,O-36:2
40.0,PE,O-36:1
40.0,PC_PE,35:1_38:1
40.0,PA,40:4
40.0,PE,O-38:7
40.0,PG,34:1
40.0,PG,35:0
40.0,PE,O-38:6
40.0,PG,34:0
40.0,PC_PE_PE,37:5_38:2_40:5
40.0,HexCer_PG,38:1;O2_36:1
40.0,PC,35:0
40.0,PE,38:7
40.0,PS,34:1
40.0,PS,36:4
40.0,PC_PE,37:1_40:1
40.0,PS,36:3
40.0,PG,37:5
40.0,PE,38:4
40.0,PG,37:2
40.0,PC,O-36:1
40.0,PG,37:1
40.0,SM,42:2;O2
40.0,PE,O-40:7
40.0,PG,36:1
40.0,PS,38:1
40.0,PG,38:5
40.0,PC_PE_PE,39:6_40:3_42:6
40.0,PG,38:4
40.0,PG,39:0
40.0,SM,41:2;O2
40.0,PC,36:3
40.0,PG,38:3
40.0,PC,36:2
40.0,HexCer,40:0;O2
40.0,PS,36:2
40.0,PC,36:1
40.0,PG_PG,38:1_40:4
40.0,SM,42:3;O2
40.0,PS,36:0
40.0,PC,38:5
40.0,PS,38:5
40.0,PG,39:5
40.0,PG,39:4
40.0,PC,38:7
40.0,PG,40:5
40.0,PC,38:4
40.0,PG,40:4
40.0,PC,38:2
40.0,PC,38:1
40.0,PE,42:6
40.0,PS,41:0
40.0,PS,40:2
40.0,PS,40:6
40.0,PI,34:1
40.0,PS,40:5
40.0,PC,40:4
40.0,HexCer,44:2;O2
40.0,PI,34:0
40.0,PS,42:9
40.0,PC,40:2
40.0,PS,41:1
40.0,PI,36:3
40.0,PS,42:6
40.0,PI,36:1
40.0,PI,36:0
40.0,PS,44:9
40.0,PI,38:7
40.0,PI,39:5
40.0,PS,44:10
40.0,PI,38:5
40.0,PI,38:4
40.0,PI,40:8
40.0,PI,40:7
40.0,PI,40:5
40.0,PI,42:8
40.0,Hex2Cer,40:1;O2
40.0,Hex2Cer,40:0;O2
41.0,HexCer,42:2;O2
41.0,HexCer,42:1;O2
41.0,HexCer,40:1;O2
41.0,PC,38:6
41.0,PA,34:1
41.0,SM,36:1;O2
41.0,HexCer,40:2;O2
41.0,PG,40:6
41.0,PC,40:6
41.0,HexCer,36:1:O2
41.0,PE,40:6
41.0,PG,36:0
41.0,HexCer,41:1;O2
41.0,PE,42:9
41.0,PE,38:6
41.0,PC,40:7
41.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
41.0,LPE,22:6
41.0,PA,36:1
41.0,PE,40:7
41.0,PG,37:4
41.0,Cer,42:2;O2
41.0,Cer,40:2;O2
41.0,LPE,22:4
41.0,PA,40:6
41.0,PC,34:2
41.0,PC,40:1
41.0,PS,36:1
41.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
41.0,SM,42:1;O2
41.0,PI,36:4
41.0,SM,38:1;O2
41.0,PC,42:1
41.0,SM,34:1;O2
41.0,PE,40:4
41.0,PA,38:3
41.0,PG,36:2
41.0,PC,30:0
41.0,TG,67:2
41.0,TG,72:9
41.0,LPA,18:1
41.0,LPC,O-16:2
41.0,LPC,16:0
41.0,LPC,O-16:0
41.0,LPC,O-18:2
41.0,LPE,18:1
41.0,LPS,16:0
41.0,LPE,18:0
41.0,LPC,O-18:0
41.0,LPE,20:0
41.0,LPC,18:1
41.0,LPG,20:1
41.0,LPC,18:0
41.0,LPE,22:1
41.0,LPC,20:4
41.0,LPC,20:1
41.0,Cer,36:1;O2
41.0,LPC,22:6
41.0,Cer,40:1;O2
41.0,Cer,41:2;O2
41.0,Cer,40:0;O2
41.0,DG,35:0
41.0,Cer,42:1;O2
41.0,PA,32:1
41.0,PA,32:0
41.0,SM,31:1;O2
41.0,PE,O-34:2
41.0,PC_PE,31:0_34:0
41.0,PA_PA,36:1_38:4
41.0,PE,32:2
41.0,HexCer,36:2;O2
41.0,PC,32:1
41.0,PC,32:0
41.0,PA,36:4
41.0,PA,36:2
41.0,PC_PE_PE,31:0_34:0_36:3
41.0,PA,38:5
41.0,PG,32:0
41.0,PE,36:1
41.0,PC,O-34:1
41.0,PE,36:0
41.0,HexCer,36:1;O2
41.0,PS,32:1
41.0,HexCer,38:2;O2
41.0,SM,35:1;O2
41.0,PC_PE,31:1_34:1
41.0,PE_PE,O-36:0_O-38:3
41.0,PC,O-32:0
41.0,PE,O-38:2
41.0,PC,34:1
41.0,PE,O-36:5
41.0,PC,34:0
41.0,PA,38:4
41.0,PE,O-36:3
41.0,SM,36:2;O2
41.0,PE,O-36:2
41.0,PE,O-36:1
41.0,PC_PE,35:1_38:1
41.0,PA,40:4
41.0,PE,O-38:7
41.0,PG,34:1
41.0,PG,35:0
41.0,PE,O-38:6
41.0,PG,34:0
41.0,PC_PE_PE,37:5_38:2_40:5
41.0,HexCer_PG,38:1;O2_36:1
41.0,PC,35:0
41.0,PE,38:7
41.0,PS,34:1
41.0,PS,36:4
41.0,PC_PE,37:1_40:1
41.0,PS,36:3
41.0,PG,37:5
41.0,PE,38:4
41.0,PG,37:2
41.0,PC,O-36:1
41.0,PG,37:1
41.0,SM,42:2;O2
41.0,PE,O-40:7
41.0,PG,36:1
41.0,PS,38:1
41.0,PG,38:5
41.0,PC_PE_PE,39:6_40:3_42:6
41.0,PG,38:4
41.0,PG,39:0
41.0,SM,41:2;O2
41.0,PC,36:3
41.0,PG,38:3
41.0,PC,36:2
41.0,HexCer,40:0;O2
41.0,PS,36:2
41.0,PC,36:1
41.0,PG_PG,38:1_40:4
41.0,SM,42:3;O2
41.0,PS,36:0
41.0,PC,38:5
41.0,PS,38:5
41.0,PG,39:5
41.0,PG,39:4
41.0,PC,38:7
41.0,PG,40:5
41.0,PC,38:4
41.0,PG,40:4
41.0,PC,38:2
41.0,PC,38:1
41.0,PE,42:6
41.0,PS,41:0
41.0,PS,40:2
41.0,PS,40:6
41.0,PI,34:1
41.0,PS,40:5
41.0,PC,40:4
41.0,HexCer,44:2;O2
41.0,PI,34:0
41.0,PS,42:9
41.0,PC,40:2
41.0,PS,41:1
41.0,PI,36:3
41.0,PS,42:6
41.0,PI,36:1
41.0,PI,36:0
41.0,PS,44:9
41.0,PI,38:7
41.0,PI,39:5
41.0,PS,44:10
41.0,PI,38:5
41.0,PI,38:4
41.0,PI,40:8
41.0,PI,40:7
41.0,PI,40:5
41.0,PI,42:8
41.0,Hex2Cer,40:1;O2
41.0,Hex2Cer,40:0;O2
42.0,HexCer,42:2;O2
42.0,HexCer,42:1;O2
42.0,HexCer,40:1;O2
42.0,PC,38:6
42.0,PA,34:1
42.0,SM,36:1;O2
42.0,HexCer,40:2;O2
42.0,PG,40:6
42.0,PC,40:6
42.0,HexCer,36:1:O2
42.0,PE,40:6
42.0,PG,36:0
42.0,HexCer,41:1;O2
42.0,PE,42:9
42.0,PE,38:6
42.0,PC,40:7
42.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
42.0,LPE,22:6
42.0,PA,36:1
42.0,PE,40:7
42.0,PG,37:4
42.0,Cer,42:2;O2
42.0,Cer,40:2;O2
42.0,LPE,22:4
42.0,PA,40:6
42.0,PC,34:2
42.0,PC,40:1
42.0,PS,36:1
42.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
42.0,SM,42:1;O2
42.0,PI,36:4
42.0,SM,38:1;O2
42.0,PC,42:1
42.0,SM,34:1;O2
42.0,PE,40:4
42.0,PA,38:3
42.0,PG,36:2
42.0,PC,30:0
42.0,TG,67:2
42.0,TG,72:9
42.0,LPA,18:1
42.0,LPC,O-16:2
42.0,LPC,16:0
42.0,LPC,O-16:0
42.0,LPC,O-18:2
42.0,LPE,18:1
42.0,LPS,16:0
42.0,LPE,18:0
42.0,LPC,O-18:0
42.0,LPE,20:0
42.0,LPC,18:1
42.0,LPG,20:1
42.0,LPC,18:0
42.0,LPE,22:1
42.0,LPC,20:4
42.0,LPC,20:1
42.0,Cer,36:1;O2
42.0,LPC,22:6
42.0,Cer,40:1;O2
42.0,Cer,41:2;O2
42.0,Cer,40:0;O2
42.0,DG,35:0
42.0,Cer,42:1;O2
42.0,PA,32:1
42.0,PA,32:0
42.0,SM,31:1;O2
42.0,PE,O-34:2
42.0,PC_PE,31:0_34:0
42.0,PA_PA,36:1_38:4
42.0,PE,32:2
42.0,HexCer,36:2;O2
42.0,PC,32:1
42.0,PC,32:0
42.0,PA,36:4
42.0,PA,36:2
42.0,PC_PE_PE,31:0_34:0_36:3
42.0,PA,38:5
42.0,PG,32:0
42.0,PE,36:1
42.0,PC,O-34:1
42.0,PE,36:0
42.0,HexCer,36:1;O2
42.0,PS,32:1
42.0,HexCer,38:2;O2
42.0,SM,35:1;O2
42.0,PC_PE,31:1_34:1
42.0,PE_PE,O-36:0_O-38:3
42.0,PC,O-32:0
42.0,PE,O-38:2
42.0,PC,34:1
42.0,PE,O-36:5
42.0,PC,34:0
42.0,PA,38:4
42.0,PE,O-36:3
42.0,SM,36:2;O2
42.0,PE,O-36:2
42.0,PE,O-36:1
42.0,PC_PE,35:1_38:1
42.0,PA,40:4
42.0,PE,O-38:7
42.0,PG,34:1
42.0,PG,35:0
42.0,PE,O-38:6
42.0,PG,34:0
42.0,PC_PE_PE,37:5_38:2_40:5
42.0,HexCer_PG,38:1;O2_36:1
42.0,PC,35:0
42.0,PE,38:7
42.0,PS,34:1
42.0,PS,36:4
42.0,PC_PE,37:1_40:1
42.0,PS,36:3
42.0,PG,37:5
42.0,PE,38:4
42.0,PG,37:2
42.0,PC,O-36:1
42.0,PG,37:1
42.0,SM,42:2;O2
42.0,PE,O-40:7
42.0,PG,36:1
42.0,PS,38:1
42.0,PG,38:5
42.0,PC_PE_PE,39:6_40:3_42:6
42.0,PG,38:4
42.0,PG,39:0
42.0,SM,41:2;O2
42.0,PC,36:3
42.0,PG,38:3
42.0,PC,36:2
42.0,HexCer,40:0;O2
42.0,PS,36:2
42.0,PC,36:1
42.0,PG_PG,38:1_40:4
42.0,SM,42:3;O2
42.0,PS,36:0
42.0,PC,38:5
42.0,PS,38:5
42.0,PG,39:5
42.0,PG,39:4
42.0,PC,38:7
42.0,PG,40:5
42.0,PC,38:4
42.0,PG,40:4
42.0,PC,38:2
42.0,PC,38:1
42.0,PE,42:6
42.0,PS,41:0
42.0,PS,40:2
42.0,PS,40:6
42.0,PI,34:1
42.0,PS,40:5
42.0,PC,40:4
42.0,HexCer,44:2;O2
42.0,PI,34:0
42.0,PS,42:9
42.0,PC,40:2
42.0,PS,41:1
42.0,PI,36:3
42.0,PS,42:6
42.0,PI,36:1
42.0,PI,36:0
42.0,PS,44:9
42.0,PI,38:7
42.0,PI,39:5
42.0,PS,44:10
42.0,PI,38:5
42.0,PI,38:4
42.0,PI,40:8
42.0,PI,40:7
42.0,PI,40:5
42.0,PI,42:8
42.0,Hex2Cer,40:1;O2
42.0,Hex2Cer,40:0;O2
43.0,HexCer,42:2;O2
43.0,HexCer,42:1;O2
43.0,HexCer,40:1;O2
43.0,PC,38:6
43.0,PA,34:1
43.0,SM,36:1;O2
43.0,HexCer,40:2;O2
43.0,PG,40:6
43.0,PC,40:6
43.0,HexCer,36:1:O2
43.0,PE,40:6
43.0,PG,36:0
43.0,HexCer,41:1;O2
43.0,PE,42:9
43.0,PE,38:6
43.0,PC,40:7
43.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
43.0,LPE,22:6
43.0,PA,36:1
43.0,PE,40:7
43.0,PG,37:4
43.0,Cer,42:2;O2
43.0,Cer,40:2;O2
43.0,LPE,22:4
43.0,PA,40:6
43.0,PC,34:2
43.0,PC,40:1
43.0,PS,36:1
43.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
43.0,SM,42:1;O2
43.0,PI,36:4
43.0,SM,38:1;O2
43.0,PC,42:1
43.0,SM,34:1;O2
43.0,PE,40:4
43.0,PA,38:3
43.0,PG,36:2
43.0,PC,30:0
43.0,TG,67:2
43.0,TG,72:9
43.0,LPA,18:1
43.0,LPC,O-16:2
43.0,LPC,16:0
43.0,LPC,O-16:0
43.0,LPC,O-18:2
43.0,LPE,18:1
43.0,LPS,16:0
43.0,LPE,18:0
43.0,LPC,O-18:0
43.0,LPE,20:0
43.0,LPC,18:1
43.0,LPG,20:1
43.0,LPC,18:0
43.0,LPE,22:1
43.0,LPC,20:4
43.0,LPC,20:1
43.0,Cer,36:1;O2
43.0,LPC,22:6
43.0,Cer,40:1;O2
43.0,Cer,41:2;O2
43.0,Cer,40:0;O2
43.0,DG,35:0
43.0,Cer,42:1;O2
43.0,PA,32:1
43.0,PA,32:0
43.0,SM,31:1;O2
43.0,PE,O-34:2
43.0,PC_PE,31:0_34:0
43.0,PA_PA,36:1_38:4
43.0,PE,32:2
43.0,HexCer,36:2;O2
43.0,PC,32:1
43.0,PC,32:0
43.0,PA,36:4
43.0,PA,36:2
43.0,PC_PE_PE,31:0_34:0_36:3
43.0,PA,38:5
43.0,PG,32:0
43.0,PE,36:1
43.0,PC,O-34:1
43.0,PE,36:0
43.0,HexCer,36:1;O2
43.0,PS,32:1
43.0,HexCer,38:2;O2
43.0,SM,35:1;O2
43.0,PC_PE,31:1_34:1
43.0,PE_PE,O-36:0_O-38:3
43.0,PC,O-32:0
43.0,PE,O-38:2
43.0,PC,34:1
43.0,PE,O-36:5
43.0,PC,34:0
43.0,PA,38:4
43.0,PE,O-36:3
43.0,SM,36:2;O2
43.0,PE,O-36:2
43.0,PE,O-36:1
43.0,PC_PE,35:1_38:1
43.0,PA,40:4
43.0,PE,O-38:7
43.0,PG,34:1
43.0,PG,35:0
43.0,PE,O-38:6
43.0,PG,34:0
43.0,PC_PE_PE,37:5_38:2_40:5
43.0,HexCer_PG,38:1;O2_36:1
43.0,PC,35:0
43.0,PE,38:7
43.0,PS,34:1
43.0,PS,36:4
43.0,PC_PE,37:1_40:1
43.0,PS,36:3
43.0,PG,37:5
43.0,PE,38:4
43.0,PG,37:2
43.0,PC,O-36:1
43.0,PG,37:1
43.0,SM,42:2;O2
43.0,PE,O-40:7
43.0,PG,36:1
43.0,PS,38:1
43.0,PG,38:5
43.0,PC_PE_PE,39:6_40:3_42:6
43.0,PG,38:4
43.0,PG,39:0
43.0,SM,41:2;O2
43.0,PC,36:3
43.0,PG,38:3
43.0,PC,36:2
43.0,HexCer,40:0;O2
43.0,PS,36:2
43.0,PC,36:1
43.0,PG_PG,38:1_40:4
43.0,SM,42:3;O2
43.0,PS,36:0
43.0,PC,38:5
43.0,PS,38:5
43.0,PG,39:5
43.0,PG,39:4
43.0,PC,38:7
43.0,PG,40:5
43.0,PC,38:4
43.0,PG,40:4
43.0,PC,38:2
43.0,PC,38:1
43.0,PE,42:6
43.0,PS,41:0
43.0,PS,40:2
43.0,PS,40:6
43.0,PI,34:1
43.0,PS,40:5
43.0,PC,40:4
43.0,HexCer,44:2;O2
43.0,PI,34:0
43.0,PS,42:9
43.0,PC,40:2
43.0,PS,41:1
43.0,PI,36:3
43.0,PS,42:6
43.0,PI,36:1
43.0,PI,36:0
43.0,PS,44:9
43.0,PI,38:7
43.0,PI,39:5
43.0,PS,44:10
43.0,PI,38:5
43.0,PI,38:4
43.0,PI,40:8
43.0,PI,40:7
43.0,PI,40:5
43.0,PI,42:8
43.0,Hex2Cer,40:1;O2
43.0,Hex2Cer,40:0;O2
44.0,HexCer,42:2;O2
44.0,HexCer,42:1;O2
44.0,HexCer,40:1;O2
44.0,PC,38:6
44.0,PA,34:1
44.0,SM,36:1;O2
44.0,HexCer,40:2;O2
44.0,PG,40:6
44.0,PC,40:6
44.0,HexCer,36:1:O2
44.0,PE,40:6
44.0,PG,36:0
44.0,HexCer,41:1;O2
44.0,PE,42:9
44.0,PE,38:6
44.0,PC,40:7
44.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
44.0,LPE,22:6
44.0,PA,36:1
44.0,PE,40:7
44.0,PG,37:4
44.0,Cer,42:2;O2
44.0,Cer,40:2;O2
44.0,LPE,22:4
44.0,PA,40:6
44.0,PC,34:2
44.0,PC,40:1
44.0,PS,36:1
44.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
44.0,SM,42:1;O2
44.0,PI,36:4
44.0,SM,38:1;O2
44.0,PC,42:1
44.0,SM,34:1;O2
44.0,PE,40:4
44.0,PA,38:3
44.0,PG,36:2
44.0,PC,30:0
44.0,TG,67:2
44.0,TG,72:9
44.0,LPA,18:1
44.0,LPC,O-16:2
44.0,LPC,16:0
44.0,LPC,O-16:0
44.0,LPC,O-18:2
44.0,LPE,18:1
44.0,LPS,16:0
44.0,LPE,18:0
44.0,LPC,O-18:0
44.0,LPE,20:0
44.0,LPC,18:1
44.0,LPG,20:1
44.0,LPC,18:0
44.0,LPE,22:1
44.0,LPC,20:4
44.0,LPC,20:1
44.0,Cer,36:1;O2
44.0,LPC,22:6
44.0,Cer,40:1;O2
44.0,Cer,41:2;O2
44.0,Cer,40:0;O2
44.0,DG,35:0
44.0,Cer,42:1;O2
44.0,PA,32:1
44.0,PA,32:0
44.0,SM,31:1;O2
44.0,PE,O-34:2
44.0,PC_PE,31:0_34:0
44.0,PA_PA,36:1_38:4
44.0,PE,32:2
44.0,HexCer,36:2;O2
44.0,PC,32:1
44.0,PC,32:0
44.0,PA,36:4
44.0,PA,36:2
44.0,PC_PE_PE,31:0_34:0_36:3
44.0,PA,38:5
44.0,PG,32:0
44.0,PE,36:1
44.0,PC,O-34:1
44.0,PE,36:0
44.0,HexCer,36:1;O2
44.0,PS,32:1
44.0,HexCer,38:2;O2
44.0,SM,35:1;O2
44.0,PC_PE,31:1_34:1
44.0,PE_PE,O-36:0_O-38:3
44.0,PC,O-32:0
44.0,PE,O-38:2
44.0,PC,34:1
44.0,PE,O-36:5
44.0,PC,34:0
44.0,PA,38:4
44.0,PE,O-36:3
44.0,SM,36:2;O2
44.0,PE,O-36:2
44.0,PE,O-36:1
44.0,PC_PE,35:1_38:1
44.0,PA,40:4
44.0,PE,O-38:7
44.0,PG,34:1
44.0,PG,35:0
44.0,PE,O-38:6
44.0,PG,34:0
44.0,PC_PE_PE,37:5_38:2_40:5
44.0,HexCer_PG,38:1;O2_36:1
44.0,PC,35:0
44.0,PE,38:7
44.0,PS,34:1
44.0,PS,36:4
44.0,PC_PE,37:1_40:1
44.0,PS,36:3
44.0,PG,37:5
44.0,PE,38:4
44.0,PG,37:2
44.0,PC,O-36:1
44.0,PG,37:1
44.0,SM,42:2;O2
44.0,PE,O-40:7
44.0,PG,36:1
44.0,PS,38:1
44.0,PG,38:5
44.0,PC_PE_PE,39:6_40:3_42:6
44.0,PG,38:4
44.0,PG,39:0
44.0,SM,41:2;O2
44.0,PC,36:3
44.0,PG,38:3
44.0,PC,36:2
44.0,HexCer,40:0;O2
44.0,PS,36:2
44.0,PC,36:1
44.0,PG_PG,38:1_40:4
44.0,SM,42:3;O2
44.0,PS,36:0
44.0,PC,38:5
44.0,PS,38:5
44.0,PG,39:5
44.0,PG,39:4
44.0,PC,38:7
44.0,PG,40:5
44.0,PC,38:4
44.0,PG,40:4
44.0,PC,38:2
44.0,PC,38:1
44.0,PE,42:6
44.0,PS,41:0
44.0,PS,40:2
44.0,PS,40:6
44.0,PI,34:1
44.0,PS,40:5
44.0,PC,40:4
44.0,HexCer,44:2;O2
44.0,PI,34:0
44.0,PS,42:9
44.0,PC,40:2
44.0,PS,41:1
44.0,PI,36:3
44.0,PS,42:6
44.0,PI,36:1
44.0,PI,36:0
44.0,PS,44:9
44.0,PI,38:7
44.0,PI,39:5
44.0,PS,44:10
44.0,PI,38:5
44.0,PI,38:4
44.0,PI,40:8
44.0,PI,40:7
44.0,PI,40:5
44.0,PI,42:8
44.0,Hex2Cer,40:1;O2
44.0,Hex2Cer,40:0;O2
45.0,HexCer,42:2;O2
45.0,HexCer,42:1;O2
45.0,HexCer,40:1;O2
45.0,PC,38:6
45.0,PA,34:1
45.0,SM,36:1;O2
45.0,HexCer,40:2;O2
45.0,PG,40:6
45.0,PC,40:6
45.0,HexCer,36:1:O2
45.0,PE,40:6
45.0,PG,36:0
45.0,HexCer,41:1;O2
45.0,PE,42:9
45.0,PE,38:6
45.0,PC,40:7
45.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
45.0,LPE,22:6
45.0,PA,36:1
45.0,PE,40:7
45.0,PG,37:4
45.0,Cer,42:2;O2
45.0,Cer,40:2;O2
45.0,LPE,22:4
45.0,PA,40:6
45.0,PC,34:2
45.0,PC,40:1
45.0,PS,36:1
45.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
45.0,SM,42:1;O2
45.0,PI,36:4
45.0,SM,38:1;O2
45.0,PC,42:1
45.0,SM,34:1;O2
45.0,PE,40:4
45.0,PA,38:3
45.0,PG,36:2
45.0,PC,30:0
45.0,TG,67:2
45.0,TG,72:9
45.0,LPA,18:1
45.0,LPC,O-16:2
45.0,LPC,16:0
45.0,LPC,O-16:0
45.0,LPC,O-18:2
45.0,LPE,18:1
45.0,LPS,16:0
45.0,LPE,18:0
45.0,LPC,O-18:0
45.0,LPE,20:0
45.0,LPC,18:1
45.0,LPG,20:1
45.0,LPC,18:0
45.0,LPE,22:1
45.0,LPC,20:4
45.0,LPC,20:1
45.0,Cer,36:1;O2
45.0,LPC,22:6
45.0,Cer,40:1;O2
45.0,Cer,41:2;O2
45.0,Cer,40:0;O2
45.0,DG,35:0
45.0,Cer,42:1;O2
45.0,PA,32:1
45.0,PA,32:0
45.0,SM,31:1;O2
45.0,PE,O-34:2
45.0,PC_PE,31:0_34:0
45.0,PA_PA,36:1_38:4
45.0,PE,32:2
45.0,HexCer,36:2;O2
45.0,PC,32:1
45.0,PC,32:0
45.0,PA,36:4
45.0,PA,36:2
45.0,PC_PE_PE,31:0_34:0_36:3
45.0,PA,38:5
45.0,PG,32:0
45.0,PE,36:1
45.0,PC,O-34:1
45.0,PE,36:0
45.0,HexCer,36:1;O2
45.0,PS,32:1
45.0,HexCer,38:2;O2
45.0,SM,35:1;O2
45.0,PC_PE,31:1_34:1
45.0,PE_PE,O-36:0_O-38:3
45.0,PC,O-32:0
45.0,PE,O-38:2
45.0,PC,34:1
45.0,PE,O-36:5
45.0,PC,34:0
45.0,PA,38:4
45.0,PE,O-36:3
45.0,SM,36:2;O2
45.0,PE,O-36:2
45.0,PE,O-36:1
45.0,PC_PE,35:1_38:1
45.0,PA,40:4
45.0,PE,O-38:7
45.0,PG,34:1
45.0,PG,35:0
45.0,PE,O-38:6
45.0,PG,34:0
45.0,PC_PE_PE,37:5_38:2_40:5
45.0,HexCer_PG,38:1;O2_36:1
45.0,PC,35:0
45.0,PE,38:7
45.0,PS,34:1
45.0,PS,36:4
45.0,PC_PE,37:1_40:1
45.0,PS,36:3
45.0,PG,37:5
45.0,PE,38:4
45.0,PG,37:2
45.0,PC,O-36:1
45.0,PG,37:1
45.0,SM,42:2;O2
45.0,PE,O-40:7
45.0,PG,36:1
45.0,PS,38:1
45.0,PG,38:5
45.0,PC_PE_PE,39:6_40:3_42:6
45.0,PG,38:4
45.0,PG,39:0
45.0,SM,41:2;O2
45.0,PC,36:3
45.0,PG,38:3
45.0,PC,36:2
45.0,HexCer,40:0;O2
45.0,PS,36:2
45.0,PC,36:1
45.0,PG_PG,38:1_40:4
45.0,SM,42:3;O2
45.0,PS,36:0
45.0,PC,38:5
45.0,PS,38:5
45.0,PG,39:5
45.0,PG,39:4
45.0,PC,38:7
45.0,PG,40:5
45.0,PC,38:4
45.0,PG,40:4
45.0,PC,38:2
45.0,PC,38:1
45.0,PE,42:6
45.0,PS,41:0
45.0,PS,40:2
45.0,PS,40:6
45.0,PI,34:1
45.0,PS,40:5
45.0,PC,40:4
45.0,HexCer,44:2;O2
45.0,PI,34:0
45.0,PS,42:9
45.0,PC,40:2
45.0,PS,41:1
45.0,PI,36:3
45.0,PS,42:6
45.0,PI,36:1
45.0,PI,36:0
45.0,PS,44:9
45.0,PI,38:7
45.0,PI,39:5
45.0,PS,44:10
45.0,PI,38:5
45.0,PI,38:4
45.0,PI,40:8
45.0,PI,40:7
45.0,PI,40:5
45.0,PI,42:8
45.0,Hex2Cer,40:1;O2
45.0,Hex2Cer,40:0;O2
46.0,HexCer,42:2;O2
46.0,HexCer,42:1;O2
46.0,HexCer,40:1;O2
46.0,PC,38:6
46.0,PA,34:1
46.0,SM,36:1;O2
46.0,HexCer,40:2;O2
46.0,PG,40:6
46.0,PC,40:6
46.0,HexCer,36:1:O2
46.0,PE,40:6
46.0,PG,36:0
46.0,HexCer,41:1;O2
46.0,PE,42:9
46.0,PE,38:6
46.0,PC,40:7
46.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
46.0,LPE,22:6
46.0,PA,36:1
46.0,PE,40:7
46.0,PG,37:4
46.0,Cer,42:2;O2
46.0,Cer,40:2;O2
46.0,LPE,22:4
46.0,PA,40:6
46.0,PC,34:2
46.0,PC,40:1
46.0,PS,36:1
46.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
46.0,SM,42:1;O2
46.0,PI,36:4
46.0,SM,38:1;O2
46.0,PC,42:1
46.0,SM,34:1;O2
46.0,PE,40:4
46.0,PA,38:3
46.0,PG,36:2
46.0,PC,30:0
46.0,TG,67:2
46.0,TG,72:9
46.0,LPA,18:1
46.0,LPC,O-16:2
46.0,LPC,16:0
46.0,LPC,O-16:0
46.0,LPC,O-18:2
46.0,LPE,18:1
46.0,LPS,16:0
46.0,LPE,18:0
46.0,LPC,O-18:0
46.0,LPE,20:0
46.0,LPC,18:1
46.0,LPG,20:1
46.0,LPC,18:0
46.0,LPE,22:1
46.0,LPC,20:4
46.0,LPC,20:1
46.0,Cer,36:1;O2
46.0,LPC,22:6
46.0,Cer,40:1;O2
46.0,Cer,41:2;O2
46.0,Cer,40:0;O2
46.0,DG,35:0
46.0,Cer,42:1;O2
46.0,PA,32:1
46.0,PA,32:0
46.0,SM,31:1;O2
46.0,PE,O-34:2
46.0,PC_PE,31:0_34:0
46.0,PA_PA,36:1_38:4
46.0,PE,32:2
46.0,HexCer,36:2;O2
46.0,PC,32:1
46.0,PC,32:0
46.0,PA,36:4
46.0,PA,36:2
46.0,PC_PE_PE,31:0_34:0_36:3
46.0,PA,38:5
46.0,PG,32:0
46.0,PE,36:1
46.0,PC,O-34:1
46.0,PE,36:0
46.0,HexCer,36:1;O2
46.0,PS,32:1
46.0,HexCer,38:2;O2
46.0,SM,35:1;O2
46.0,PC_PE,31:1_34:1
46.0,PE_PE,O-36:0_O-38:3
46.0,PC,O-32:0
46.0,PE,O-38:2
46.0,PC,34:1
46.0,PE,O-36:5
46.0,PC,34:0
46.0,PA,38:4
46.0,PE,O-36:3
46.0,SM,36:2;O2
46.0,PE,O-36:2
46.0,PE,O-36:1
46.0,PC_PE,35:1_38:1
46.0,PA,40:4
46.0,PE,O-38:7
46.0,PG,34:1
46.0,PG,35:0
46.0,PE,O-38:6
46.0,PG,34:0
46.0,PC_PE_PE,37:5_38:2_40:5
46.0,HexCer_PG,38:1;O2_36:1
46.0,PC,35:0
46.0,PE,38:7
46.0,PS,34:1
46.0,PS,36:4
46.0,PC_PE,37:1_40:1
46.0,PS,36:3
46.0,PG,37:5
46.0,PE,38:4
46.0,PG,37:2
46.0,PC,O-36:1
